transaction_id,transaction_date,transaction_type,document_no,business_name,branch,sales_channel,customer_type,customer_id,supplier_name,product_category,product_name,quantity,unit_price_kes,discount_pct,gross_sales_kes,net_sales_kes,unit_cost_kes,cogs_kes,gross_profit_kes,expense_category,expense_amount_kes,cash_in_kes,cash_out_kes,amount_received_kes,accounts_receivable_change_kes,accounts_payable_change_kes,inventory_qty_change,inventory_value_change_kes,payment_method,salesperson_or_staff,manual_entry_flag
TXN-00846,2025-08-27,SALE,INV-2508-0846,Rongai Home & Agro Supplies,Ongata Rongai,WhatsApp,Farmer,CUS-1008,,Building Materials,Cement 50kg,1,762.22,0.08,762.22,701.24,670.78,670.78,30.46,,0,701.24,0,701.24,-0.0,0,-1,-670.78,,CN,0
TXN-02204,2026-06-17,STOCK_ADJUSTMENT,ADJ-2606-2204,Rongai Home & Agro Supplies,Kiserian,Stock Count,,,,Agro Inputs,DAP Fertilizer 50kg,-8,0,0,0,0,0,0,0,Stock Adjustment,0,0,0,0,0,0,-8,-34400,Manual count variance,DK,0
TXN-00857,2025-08-29,SALE,INV-2508-0857,Rongai Home & Agro Supplies,Ongata Rongai,Walk-in,Farmer,CUS-1027,,Building Materials,2x2 Timber 12ft,4,546.06,0.02,2184.24,2140.56,367.99,1471.96,668.6,,0,2140.56,0,2140.56,-0.0,0,-4,-1471.96,,JK,0
TXN-00289,2025-03-25,CUSTOMER_PAYMENT,RCPT-2503-0289,Rongai Home & Agro Supplies,Kiserian,Collections,Contractor,CUS-1118,,,,0,0,0,0,0,0,0,0,Customer Collection,0,12978.0,0,12978.0,12978.0,0,0,0,Bank Transfer,ER,0
TXN-01069,2025-10-24,SALE,INV-2510-1069,Rongai Home & Agro Supplies,Kiserian,Phone Order,Farmer,CUS-1056,,Electrical,LED Bulb 12W,1,292.46,0.01,292.46,289.54,157.97,157.97,131.57,,0,289.54,0,289.54,-0.0,0,-1,-157.97,,DK,0
TXN-01512,2026-02-20,CUSTOMER_PAYMENT,RCPT-2602-1512,Rongai Home & Agro Supplies,Kiserian,Collections,Contractor,CUS-1023,,,,0,0,0,0,0,0,0,0,Customer Collection,0,15371.0,0,15371.0,15371.0,0,0,0,Mpesa,AM,0
TXN-00682,2025-07-12,SALE,INV-2507-0682,Rongai Home & Agro Supplies,Ongata Rongai,Walk-in,Institution,CUS-1167,,Hardware,Padlock 50mm,5,705.57,0.0323,3527.85,3413.9,430.18,2150.9,1263.0,,0,0.0,0,0.0,-3413.9,0,-5,-2150.9,,ER,0
TXN-00488,2025-05-14,PURCHASE,GRN-2505-0488,Rongai Home & Agro Supplies,Ongata Rongai,Supplier,,,Nairobi Electrical Mart,Hardware,Spade Steel,3,782.57,0,0,0,782.57,2347.71,0,Purchase,0,0.0,2347.71,0,0,0,3,2347.71,,ER,0
TXN-02136,2026-08-17,SALE,INV-2608-2136,Rongai Home & Agro Supplies,Ongata Rongai,Phone Order,Retail,CUS-1110,,Electrical,LED Bulb 12W,6,295.63,0.08,1773.78,1631.88,173.84,1043.04,588.84,,0,1631.88,0,1631.88,-0.0,0,-6,-1043.04,,BM,0
TXN-01742,2026-04-22,PURCHASE,GRN-2604-1742,Rongai Home & Agro Supplies,Ongata Rongai,Supplier,,,Mara Distributors,Hardware,Wheelbarrow Heavy Duty,3,5855.39,0,0,0,5855.39,17566.17,0,Purchase,0,0.0,17566.17,0,0,0,3,17566.17,,AM,0
TXN-00365,2025-04-12,SALE,INV-2504-0365,Rongai Home & Agro Supplies,Ongata Rongai,M-Pesa Till,Reseller,CUS-1072,,Plumbing,PVC Elbow 20mm,7,80.02,0.0511,560.14,531.52,44.75,313.25,218.27,,0,132.88,0,132.88,-398.64,0,-7,-313.25,,AM,0
TXN-00265,2025-03-18,SALE,INV-2503-0265,Rongai Home & Agro Supplies,Kiserian,Phone Order,Retail,CUS-1185,,Plumbing,PVC Elbow 20mm,6,71.31,0,427.86,427.86,45.1,270.6,157.26,,0,427.86,0,427.86,-0.0,0,-6,-270.6,,DK,0
TXN-01390,2026-01-15,CUSTOMER_PAYMENT,RCPT-2601-1390,Rongai Home & Agro Supplies,Ongata Rongai,Collections,Contractor,CUS-1034,,,,0,0,0,0,0,0,0,0,Customer Collection,0,13765.0,0,13765.0,13765.0,0,0,0,Mpesa,DK,0
TXN-00337,2025-04-05,SALE,INV-2504-0337,Rongai Home & Agro Supplies,Kiserian,Walk-in,Retail,CUS-1138,,Building Materials,Binding Wire 25kg,4,4034.33,0.01,16137.32,15975.95,3460.67,13842.68,2133.27,,0,15975.95,0,15975.95,-0.0,0,-4,-13842.68,,CN,0
TXN-01361,2026-01-07,EXPENSE,EXP-2601-1361,Rongai Home & Agro Supplies,Ongata Rongai,Back Office,,,,,,0,0,0,0,0,0,0,0,Internet,4000,0,4000,0,0,0,0,0,Bank Transfer,CN,0
TXN-01491,2026-02-16,SALE,INV-2602-1491,Rongai Home & Agro Supplies,Ongata Rongai,Phone Order,Retail,CUS-1027,,Electrical,LED Bulb 12W,2,292.32,0.05,584.64,555.41,169.0,338.0,217.41,,0,555.41,0,555.41,-0.0,0,-2,-338.0,,CN,0
TXN-02240,2025-08-31,SUPPLIER_PAYMENT,SP-2508-2240,Rongai Home & Agro Supplies,Ongata Rongai,Supplier,,,AgroLink Kenya,,,0,0,0,0,0,0,0,0,Supplier Payment,0,0,48561.0,0,0,0,0,0,Cash,BM,0
TXN-01170,2025-11-21,SALE,INV-2511-1170,Rongai Home & Agro Supplies,Ongata Rongai,Credit Customer,Contractor,CUS-1180,,Building Materials,2x2 Timber 12ft,4,556.29,0.072,2225.16,2064.95,380.6,1522.4,542.55,,0,825.98,0,825.98,-1238.97,0,-4,-1522.4,,ER,0
TXN-01963,2026-06-28,CUSTOMER_PAYMENT,RCPT-2606-1963,Rongai Home & Agro Supplies,Kiserian,Collections,Contractor,CUS-1008,,,,0,0,0,0,0,0,0,0,Customer Collection,0,21489.0,0,21489.0,21489.0,0,0,0,Mpesa,CN,0
TXN-01506,2026-02-20,SALE,INV-2602-1506,Rongai Home & Agro Supplies,Kiserian,Walk-in,Contractor,CUS-1047,,Plumbing,PVC Tee 20mm,12,84.71,0.0529,1016.52,962.75,52.88,634.56,328.19,,0,962.75,0,962.75,-0.0,0,-12,-634.56,,JK,0
TXN-00566,2025-06-07,SALE,INV-2506-0566,Rongai Home & Agro Supplies,Ongata Rongai,M-Pesa Till,Retail,CUS-1132,,Building Materials,Cement 50kg,11,790.57,0,8696.27,8696.27,676.31,7439.41,1256.86,,0,8696.27,0,8696.27,-0.0,0,-11,-7439.41,,CN,0
TXN-00861,2025-08-31,EXPENSE,EXP-2508-0861,Rongai Home & Agro Supplies,Kiserian,Back Office,,,,,,0,0,0,0,0,0,0,0,Internet,3000,0,3000,0,0,0,0,0,Bank Transfer,ER,0
TXN-01250,2025-12-12,SALE,INV-2512-1250,Rongai Home & Agro Supplies,Kiserian,Credit Customer,Contractor,CUS-1065,,Building Materials,Cement 50kg,9,796.39,0.0384,7167.51,6892.28,662.33,5960.97,931.31,,0,2756.91,0,2756.91,-4135.37,0,-9,-5960.97,,JK,0
TXN-00598,2025-06-18,PURCHASE,GRN-2506-0598,Rongai Home & Agro Supplies,Kiserian,Supplier,,,Mara Distributors,Agro Inputs,Knapsack Sprayer 20L,7,3187.35,0,0,0,3187.35,22311.45,0,Purchase,0,16733.59,5577.86,0,0,0,7,22311.45,,BM,0
TXN-01774,2026-05-01,SALE,INV-2605-1774,Rongai Home & Agro Supplies,Kiserian,M-Pesa Till,Retail,CUS-1084,,Agro Inputs,DAP Fertilizer 50kg,4,6034.81,0.08,24139.24,22208.1,4603.71,18414.84,3793.26,,0,22208.1,0,22208.1,-0.0,0,-4,-18414.84,,BM,0
TXN-01363,2026-01-08,SALE,INV-2601-1363,Rongai Home & Agro Supplies,Kiserian,Phone Order,Reseller,CUS-1116,,Electrical,LED Bulb 12W,5,273.83,0.0357,1369.15,1320.27,170.04,850.2,470.07,,0,660.13,0,660.13,-660.14,0,-5,-850.2,,DK,0
TXN-00931,2025-09-19,SALE,INV-2509-0931,Rongai Home & Agro Supplies,Ongata Rongai,M-Pesa Till,Retail,CUS-1179,,Paints,Paint Brush 4in,7,179.24,0.02,1254.68,1229.59,96.84,677.88,551.71,,0,1229.59,0,1229.59,-0.0,0,-7,-677.88,,BM,0
TXN-01241,2025-12-10,SALE,INV-2512-1241,Rongai Home & Agro Supplies,Kiserian,Walk-in,Contractor,CUS-1128,,Building Materials,2x2 Timber 12ft,4,512.04,0.0309,2048.16,1984.87,364.51,1458.04,526.83,,0,1984.87,0,1984.87,-0.0,0,-4,-1458.04,,ER,0
TXN-02059,2026-07-26,CUSTOMER_PAYMENT,RCPT-2607-2059,Rongai Home & Agro Supplies,Ongata Rongai,Collections,Contractor,CUS-1086,,,,0,0,0,0,0,0,0,0,Customer Collection,0,15464.0,0,15464.0,15464.0,0,0,0,Mpesa,JK,0
TXN-01330,2025-12-31,SALE,INV-2512-1330,Rongai Home & Agro Supplies,Kiserian,M-Pesa Till,Farmer,CUS-1068,,Paints,Gloss Paint 4L,1,2620.43,0.01,2620.43,2594.23,1794.37,1794.37,799.86,,0,2594.23,0,2594.23,-0.0,0,-1,-1794.37,,JK,0
TXN-01693,2026-04-10,SALE,INV-2604-1693,Rongai Home & Agro Supplies,Kiserian,Phone Order,Farmer,CUS-1047,,Hardware,Panga,1,933.45,0.05,933.45,886.78,640.98,640.98,245.8,,0,886.78,0,886.78,-0.0,0,-1,-640.98,,ER,0
TXN-00233,2025-03-07,EXPENSE,EXP-2503-0233,Rongai Home & Agro Supplies,Kiserian,Back Office,,,,,,0,0,0,0,0,0,0,0,Staff Salaries,75033,0,75033,0,0,0,0,0,Cash,BM,0
TXN-01550,2026-03-04,REFUND,REF-2603-1550,Rongai Home & Agro Supplies,Ongata Rongai,Counter,Retail,CUS-1067,,Paints,Paint Brush 4in,-1,178.04,0,0,175.16,98.18,0,-175.16,Customer Refund,175.16,0,175.16,0,0,175.16,0,0,refund,ER,0
TXN-01169,2025-11-21,SALE,INV-2511-1169,Rongai Home & Agro Supplies,Kiserian,M-Pesa Till,Retail,CUS-1083,,Plumbing,25mm PVC Pipe 6m,1,995.12,0.02,995.12,975.22,774.17,774.17,201.05,,0,975.22,0,975.22,-0.0,0,-1,-774.17,,CN,0
TXN-01996,2026-07-07,SALE,INV-2607-1996,Rongai Home & Agro Supplies,Ongata Rongai,M-Pesa Till,Retail,CUS-1039,,Plumbing,PVC Tee 20mm,2,90.98,0,181.96,181.96,52.86,105.72,76.24,,0,181.96,0,181.96,-0.0,0,-2,-105.72,,JK,0
TXN-00479,2025-05-12,SALE,INV-2505-0479,Rongai Home & Agro Supplies,Kiserian,WhatsApp,Farmer,CUS-1009,,Hardware,Padlock 50mm,1,705.13,0.05,705.13,669.87,401.91,401.91,267.96,,0,669.87,0,669.87,-0.0,0,-1,-401.91,,CN,0
TXN-00450,2025-05-03,SALE,INV-2505-0450,Rongai Home & Agro Supplies,Kiserian,M-Pesa Till,Contractor,CUS-1160,,Building Materials,Cement 50kg,14,782.92,0.0748,10960.88,10141.01,676.97,9477.58,663.43,,0,5070.51,0,5070.51,-5070.5,0,-14,-9477.58,,JK,0
TXN-01856,2026-05-27,SALE,INV-2605-1856,Rongai Home & Agro Supplies,Ongata Rongai,M-Pesa Till,Retail,CUS-1133,,Plumbing,PVC Elbow 20mm,1,71.97,0.05,71.97,68.37,46.73,46.73,21.64,,0,68.37,0,68.37,-0.0,0,-1,-46.73,,JK,0
TXN-01440,2026-01-30,EXPENSE,EXP-2601-1440,Rongai Home & Agro Supplies,Ongata Rongai,Back Office,,,,,,0,0,0,0,0,0,0,0,Repairs,7776,0,7776,0,0,0,0,0,Cash,AM,0
TXN-01259,2025-12-14,SALE,INV-2512-1259,Rongai Home & Agro Supplies,Ongata Rongai,M-Pesa Till,Retail,CUS-1177,,Plumbing,PVC Elbow 20mm,2,79.84,0.01,159.68,158.08,42.11,84.22,73.86,,0,158.08,0,158.08,-0.0,0,-2,-84.22,,JK,0
TXN-02181,2026-08-31,PURCHASE,GRN-2608-2181,Rongai Home & Agro Supplies,Ongata Rongai,Supplier,,,Mara Distributors,Plumbing,Basin Tap Chrome,3,1005.24,0,0,0,1005.24,3015.72,0,Purchase,0,2261.79,753.93,0,0,0,3,3015.72,,DK,0
TXN-00056,2025-01-17,SALE,INV-2501-0056,Rongai Home & Agro Supplies,Kiserian,Phone Order,Retail,CUS-1148,,Hardware,Padlock 50mm,1,734.28,0.01,734.28,726.94,423.61,423.61,303.33,,0,726.94,0,726.94,-0.0,0,-1,-423.61,,CN,0
TXN-00489,2025-05-14,EXPENSE,EXP-2505-0489,Rongai Home & Agro Supplies,Kiserian,Back Office,,,,,,0,0,0,0,0,0,0,0,Rent,52000,0,52000,0,0,0,0,0,Cash,DK,0
TXN-01945,2026-06-23,EXPENSE,EXP-2606-1945,Rongai Home & Agro Supplies,Ongata Rongai,Back Office,,,,,,0,0,0,0,0,0,0,0,Rent,58534.72,0,58534.72,0,0,0,0,0,Cash,AM,0
TXN-02192,2026-03-25,STOCK_ADJUSTMENT,ADJ-2603-2192,Rongai Home & Agro Supplies,Ongata Rongai,Stock Count,,,,Paints,Gloss Paint 4L,-3,0,0,0,0,0,0,0,Stock Adjustment,0,0,0,0,0,0,-3,-5250,Manual count variance,ER,0
TXN-00460,2025-05-07,SALE,INV-2505-0460,Rongai Home & Agro Supplies,Ongata Rongai,Walk-in,Retail,CUS-1088,,Electrical,Socket 13A,7,403.37,0.03,2823.59,2738.88,213.79,1496.53,1242.35,,0,2738.88,0,2738.88,-0.0,0,-7,-1496.53,,DK,0
TXN-00503,2025-05-19,SALE,INV-2505-0503,Rongai Home & Agro Supplies,Kiserian,WhatsApp,Reseller,CUS-1010,,Electrical,Switch 1 Gang,14,246.08,0.0736,3445.12,3191.56,152.2,2130.8,1060.76,,0,0.0,0,0.0,-3191.56,0,M Pesa,-2130.8,,BM,0
TXN-01484,2026-02-13,SALE,INV-2602-1484,Rongai Home & Agro Supplies,Kiserian,M-Pesa Till,Reseller,CUS-1116,,Building Materials,Cement 50kg,6,734.85,0.0452,4409.1,4209.81,706.23,4237.38,-27.57,,0,4209.81,0,4209.81,-0.0,0,-6,-4237.38,,DK,0
TXN-00721,2025-07-23,SALE,INV-2507-0721,Rongai Home & Agro Supplies,Kiserian,Walk-in,Retail,CUS-1099,,Plumbing,PVC Tee 20mm,7,91.49,0.08,640.43,589.2,50.26,351.82,237.38,,0,589.2,0,589.2,-0.0,0,-7,-351.82,,BM,0
TXN-00144,2025-02-10,PURCHASE,GRN-2502-0144,Rongai Home & Agro Supplies,Kiserian,Supplier,,,Mara Distributors,Hardware,Wheelbarrow Heavy Duty,5,5260.77,0,0,0,5260.77,26303.85,0,Purchase,0,9206.35,17097.5,0,0,0,5,26303.85,,AM,0
TXN-02077,2026-07-31,SALE,INV-2607-2077,Rongai Home & Agro Supplies,Kiserian,Phone Order,Reseller,CUS-1006,,Household,Jerrycan 20L,7,798.76,0.0623,5591.32,5242.98,559.83,3918.81,1324.17,,0,2097.19,0,2097.19,-3145.79,0,-7,-3918.81,,CN,0
TXN-01852,2026-05-26,SALE,INV-2605-1852,Rongai Home & Agro Supplies,Ongata Rongai,Phone Order,Retail,CUS-1028,,Agro Inputs,Maize Seed 2kg,2,617.53,0.01,1235.06,1222.71,487.18,974.36,248.35,,0,1222.71,0,1222.71,-0.0,0,-2,-974.36,,CN,0
TXN-00204,2025-02-28,SALE,INV-2502-0204,Rongai Home & Agro Supplies,Ongata Rongai,WhatsApp,Institution,CUS-1164,,Plumbing,PVC Tee 20mm,5,87.62,0.0269,438.1,426.32,49.86,249.3,177.02,,0,426.32,0,426.32,-0.0,0,-5,-249.3,,DK,0
TXN-01369,2026-01-09,EXPENSE,EXP-2601-1369,Rongai Home & Agro Supplies,Ongata Rongai,Back Office,,,,,,0,0,0,0,0,0,0,0,Repairs,11606,0,11606,0,0,0,0,0,Bank Transfer,AM,0
TXN-01685,2026-04-08,SALE,INV-2604-1685,Rongai Home & Agro Supplies,Ongata Rongai,Walk-in,Reseller,CUS-1003,,Paints,Paint Brush 4in,5,192.66,0.0916,963.3,875.06,106.69,533.45,341.61,,0,218.76,0,218.76,-656.3,0,-5,-533.45,,CN,0
TXN-02216,2025-02-24,SUPPLIER_PAYMENT,SP-2502-2216,Rongai Home & Agro Supplies,Kiserian,Supplier,,,Eastlands Hardware Wholesalers,,,0,0,0,0,0,0,0,0,Supplier Payment,0,0,44637.0,0,0,0,0,0,M-PESA,BM,0
TXN-00155,2025-02-13,EXPENSE,EXP-2502-0155,Rongai Home & Agro Supplies,Kiserian,Back Office,,,,,,0,0,0,0,0,0,0,0,Transport,5859,0,5859,0,0,0,0,0,M-PESA,ER,0
TXN-00312,31-03-2025,SALE,INV-2503-0312,Rongai Home & Agro Supplies,Ongata Rongai,WhatsApp,Reseller,CUS-1140,,Agro Inputs,Maize Seed 2kg,14,642.28,0.034,8991.92,8686.19,458.55,6419.7,2266.49,,0,0.0,0,0.0,-8686.19,0,-14,-6419.7,,ER,0
TXN-02187,11/12/2025,STOCK_ADJUSTMENT,ADJ-2512-2187,Rongai Home & Agro Supplies,Ongata Rongai,Stock Count,,,,Electrical,Switch 1 Gang,-5,0,0,0,0,0,0,0,Stock Adjustment,0,0,0,0,0,0,-5,-725,Manual count variance,DK,0
TXN-01462,2026-02-06,SALE,INV-2602-1462,Rongai Home & Agro Supplies,Ongata Rongai,Walk-in,Reseller,CUS-1093,,Building Materials,Galvanized Roofing Sheet 3m,12,1217.23,0.08,14606.76,13438.22,947.58,11370.96,2067.26,,0,13438.22,0,13438.22,-0.0,0,-12,-11370.96,,ER,0
TXN-01618,2026-03-20,CUSTOMER_PAYMENT,RCPT-2603-1618,Rongai Home & Agro Supplies,Ongata Rongai,Collections,Contractor,CUS-1046,,,,0,0,0,0,0,0,0,0,Customer Collection,0,6397.0,0,6397.0,6397.0,0,0,0,M-PESA,AM,0
TXN-02188,2025-03-12,STOCK_ADJUSTMENT,ADJ-2503-2188,Rongai Home & Agro Supplies,Kiserian,Stock Count,,,,Animal Feeds,Chicken Feed 10kg,-5,0,0,0,0,0,0,0,Stock Adjustment,0,0,0,0,0,0,-5,-3800,Manual count variance,BM,0
TXN-01221,2025-12-04,SALE,INV-2512-1221,Rongai Home & Agro Supplies,Kiserian,WhatsApp,Contractor,,,Building Materials,Cement 50kg,3,738.99,0.02,2216.97,2172.63,643.81,1931.43,241.2,,0,543.16,0,543.16,-1629.47,0,-3,-1931.43,,ER,0
TXN-00138,2025-02-08,SALE,INV-2502-0138,Rongai Home & Agro Supplies,Kiserian,Credit Customer,Reseller,CUS-1057,,Plumbing,20mm PVC Pipe 6m,11,798.59,0.0435,8784.49,8402.36,580.58,6386.38,2015.98,,0,3360.94,0,3360.94,-5041.42,0,-11,-6386.38,,AM,0
TXN-00678,2025-07-11,SALE,INV-2507-0678,Rongai Home & Agro Supplies,Ongata Rongai,M-Pesa Till,Retail,CUS-1100,,Building Materials,Galvanized Roofing Sheet 3m,1,1174.76,0.08,1174.76,1080.78,896.33,896.33,184.45,,0,1080.78,0,1080.78,-0.0,0,-1,-896.33,,JK,1
TXN-01141,2025-11-14,SALE,INV-2511-1141,Rongai Home & Agro Supplies,Ongata Rongai,M-Pesa Till,Farmer,CUS-1120,,Plumbing,20mm PVC Pipe 6m,2,799.06,0.02,1598.12,1566.16,602.73,1205.46,360.7,,0,1566.16,0,1566.16,-0.0,0,-2,-1205.46,,BM,0
TXN-02149,2026-08-21,SALE,INV-2608-2149,Rongai Home & Agro Supplies,Ongata Rongai,M-Pesa Till,Reseller,CUS-1106,,Animal Feeds,Dairy Meal 25kg,14,2387.31,0.081,33422.34,30715.13,2139.68,29955.52,759.61,,0,7678.78,0,7678.78,-23036.35,0,-14,-29955.52,,CN,0
TXN-00429,2025-04-28,SALE,INV-2504-0429,Rongai Home & Agro Supplies,Ongata Rongai,WhatsApp,Reseller,CUS-1036,,Electrical,Switch 1 Gang,4,260.5,0.0545,1042.0,985.21,148.38,593.52,391.69,,0,985.21,0,985.21,-0.0,0,-4,-593.52,,AM,0
TXN-01961,2026-06-27,SALE,INV-2606-1961,Rongai Home & Agro Supplies,Ongata Rongai,WhatsApp,Retail,CUS-1165,,Hardware,Hammer 16oz,1,904.89,0,904.89,904.89,564.47,564.47,340.42,,0,904.89,0,904.89,-0.0,0,-1,-564.47,,ER,0
TXN-00657,2025-07-04,SALE,INV-2507-0657,Rongai Home & Agro Supplies,Kiserian,Walk-in,Farmer,CUS-1182,,Plumbing,25mm PVC Pipe 6m,1,1070.64,0.03,1070.64,1038.52,793.02,793.02,245.5,,0,1038.52,0,1038.52,-0.0,0,-1,-793.02,,ER,0
TXN-01393,2026-01-16,PURCHASE,GRN-2601-1393,Rongai Home & Agro Supplies,Kiserian,Supplier,,,Nairobi Electrical Mart,Electrical,Switch 1 Gang,14,153.38,0,0,0,153.38,2147.32,0,Purchase,0,1073.66,1073.66,0,0,0,14,2147.32,,ER,0
TXN-02097,2026-08-05,EXPENSE,EXP-2608-2097,Rongai Home & Agro Supplies,Ongata Rongai,Back Office,,,,,,0,0,0,0,0,0,0,0,Staff Salaries,87999.36,0,87999.36,0,0,0,0,0,M-PESA,ER,0
TXN-01303,2025-12-24,SALE,INV-2512-1303,Rongai Home & Agro Supplies,Kiserian,M-Pesa Till,Retail,CUS-1182,,Hardware,Padlock 50mm,5,691.11,0.05,3455.55,3282.77,401.05,2005.25,1277.52,,0,3282.77,0,3282.77,-0.0,0,-5,-2005.25,,ER,0
TXN-01448,2026-02-02,PURCHASE,GRN-2602-1448,Rongai Home & Agro Supplies,Kiserian,Supplier,,,AgroLink Kenya,Paints,20L Emulsion Paint,3,4044.11,0,0,0,4044.11,12132.33,0,Purchase,0,4246.32,7886.01,0,0,0,3,12132.33,,CN,0
TXN-00129,2025-02-06,SALE,INV-2502-0129,Rongai Home & Agro Supplies,Ongata Rongai,Walk-in,Retail,CUS-1040,,Household,Jerrycan 20L,3,775.2,0,2325.6,2325.6,486.67,1460.01,865.59,,0,2325.6,0,2325.6,-0.0,0,-3,-1460.01,,CN,0
TXN-01027,2025-10-14,SALE,INV-2510-1027,Rongai Home & Agro Supplies,Kiserian,M-Pesa Till,Retail,CUS-1178,,Plumbing,20mm PVC Pipe 6m,1,823.61,0.02,823.61,807.14,593.03,593.03,214.11,,0,807.14,0,807.14,-0.0,0,-1,-593.03,,CN,0
TXN-00961,2025-09-26,PURCHASE,GRN-2509-0961,Rongai Home & Agro Supplies,Kiserian,Supplier,,,Nairobi Electrical Mart,Plumbing,PVC Elbow 20mm,24,43.81,0,0,0,43.81,1051.44,0,Purchase,0,368.0,683.44,0,0,0,24,1051.44,,AM,0
TXN-00749,2025-08-01,SALE,INV-2508-0749,Rongai Home & Agro Supplies,Ongata Rongai,Walk-in,Farmer,CUS-1105,,Agro Inputs,DAP Fertilizer 50kg,5,5912.34,0,29561.7,29561.7,4319.69,21598.45,7963.25,,0,29561.7,0,29561.7,-0.0,0,-5,-21598.45,,BM,0
TXN-02176,2026-08-28,PURCHASE,GRN-2608-2176,Rongai Home & Agro Supplies,Kiserian,Supplier,,,Eastlands Hardware Wholesalers,Electrical,Socket 13A,6,244.56,0,0,0,244.56,1467.36,0,Purchase,0,513.58,953.78,0,0,0,6,1467.36,,CN,0
TXN-00184,2025-02-22,SALE,INV-2502-0184,Rongai Home & Agro Supplies,Ongata Rongai,WhatsApp,Contractor,CUS-1153,,Hardware,Panga,7,901.57,0.0615,6310.99,5922.86,583.54,4084.78,1838.08,,0,5922.86,0,5922.86,-0.0,0,-7,-4084.78,,JK,0
TXN-00179,2025-02-21,SALE,INV-2502-0179,Rongai Home & Agro Supplies,Ongata Rongai,Phone Order,Contractor,CUS-1008,,Plumbing,PVC Elbow 20mm,13,71.48,0.0439,929.24,888.45,43.21,561.73,326.72,,0,888.45,0,888.45,-0.0,0,-13,-561.73,,JK,0
TXN-01470,2026-02-09,SALE,INV-2602-1470,Rongai Home & Agro Supplies,Ongata Rongai,Phone Order,Retail,CUS-1027,,Paints,Paint Brush 4in,1,169.24,0,169.24,169.24,97.02,97.02,72.22,,0,169.24,0,169.24,-0.0,0,-1,-97.02,,BM,0
TXN-01298,23/12/2025,SALE,INV-2512-1298,Rongai Home & Agro Supplies,Kiserian,Walk-in,Contractor,CUS-1001,,Plumbing,20mm PVC Pipe 6m,11,831.77,0.0621,9149.47,8581.29,581.16,6392.76,2188.53,,0,2145.32,0,2145.32,-6435.97,0,-11,-6392.76,,CN,0
TXN-00520,2025-05-26,SALE,INV-2505-0520,Rongai Home & Agro Supplies,Ongata Rongai,Walk-in,Retail,CUS-1147,,Paints,20L Emulsion Paint,2,5335.67,0.02,10671.34,10457.91,3769.0,7538.0,2919.91,,0,10457.91,0,10457.91,-0.0,0,-2,-7538.0,,JK,0
TXN-00937,2025-09-20,SALE,INV-2509-0937,Rongai Home & Agro Supplies,Ongata Rongai,Walk-in,Contractor,CUS-1051,,Electrical,Socket 13A,13,403.71,0.0799,5248.23,4828.9,228.59,2971.67,1857.23,,0,0.0,0,0.0,-4828.9,0,-13,-2971.67,,JK,0
TXN-01021,2025-10-12,CUSTOMER_PAYMENT,RCPT-2510-1021,Rongai Home & Agro Supplies,Kiserian,Collections,Contractor,CUS-1113,,,,0,0,0,0,0,0,0,0,Customer Collection,0,19943.0,0,19943.0,19943.0,0,0,0,Bank Transfer,DK,0
TXN-00470,2025-05-09,PURCHASE,GRN-2505-0470,Rongai Home & Agro Supplies,Kiserian,Supplier,,,Rift Valley Cement Depot,Electrical,LED Bulb 12W,3,148.27,0,0,0,148.27,444.81,0,Purchase,0,222.41,222.4,0,0,0,3,444.81,,BM,0
TXN-01668,2026-04-03,SALE,INV-2604-1668,Rongai Home & Agro Supplies,Ongata Rongai,M-Pesa Till,Retail,CUS-1055,,Building Materials,2x2 Timber 12ft,1,503.37,0.02,503.37,493.3,422.74,422.74,70.56,,0,493.3,0,493.3,-0.0,0,-1,-422.74,,BM,0
TXN-00596,2025-06-18,SALE,INV-2506-0596,Rongai Home & Agro Supplies,Ongata Rongai,WhatsApp,Reseller,,,Agro Inputs,DAP Fertilizer 50kg,14,5634.09,0.0736,78877.26,73071.89,4285.56,59997.84,13074.05,,0,29228.76,0,29228.76,-43843.13,0,-14,-59997.84,,AM,0
TXN-00666,08-07-2025,SALE,INV-2507-0666,Rongai Home & Agro Supplies,Kiserian,M-Pesa Till,Farmer,CUS-1116,,Building Materials,Cement 50kg,17,764.59,0.01,12998.03,12868.05,634.97,10794.49,2073.56,,0,12868.05,0,12868.05,-0.0,0,-17,-10794.49,,CN,0
TXN-00534,2025-05-29,SALE,INV-2505-0534,Rongai Home & Agro Supplies,Ongata Rongai,Walk-in,Contractor,CUS-1061,,Electrical,Socket 13A,12,385.86,0.0737,4630.32,4289.07,216.94,2603.28,1685.79,,0,1715.63,0,1715.63,-2573.44,0,-12,-2603.28,,JK,0
TXN-00629,2025-06-26,SALE,INV-2506-0629,Rongai Home & Agro Supplies,Kiserian,WhatsApp,Contractor,CUS-1035,,Plumbing,PVC Elbow 20mm,6,80.46,0.0725,482.76,447.76,41.91,251.46,196.3,,0,447.76,0,447.76,-0.0,0,-6,-251.46,,JK,0
TXN-00219,05/03/2025,SALE,INV-2503-0219,Rongai Home & Agro Supplies,Ongata Rongai,Walk-in,Retail,CUS-1057,,Plumbing,,2,832.72,0,1665.44,1665.44,588.86,1177.72,487.72,,0,1665.44,0,1665.44,-0.0,0,-2,-1177.72,,JK,0
